epoch,step,train_loss,val_loss
13,7549,0.1274162083864212,
13,7559,,0.12626436352729797
14,7599,0.13263466954231262,
14,7649,0.13714368641376495,
14,7699,0.12736785411834717,
14,7749,0.12323896586894989,
14,7799,0.12626387178897858,
14,7849,0.1276000291109085,
14,7899,0.13415470719337463,
14,7949,0.12542295455932617,
14,7999,0.1180124282836914,
14,8049,0.1257544904947281,
14,8099,0.13451147079467773,
14,8099,,0.12647747993469238
15,8149,0.13662926852703094,
15,8199,0.12788543105125427,
15,8249,0.12945698201656342,
15,8299,0.13326092064380646,
15,8349,0.1241523027420044,
15,8399,0.12423283606767654,
15,8449,0.12551692128181458,
15,8499,0.12511812150478363,
15,8549,0.12197858095169067,
15,8599,0.13328303396701813,
15,8639,,0.12677770853042603
16,8649,0.12087148427963257,
16,8699,0.12381897121667862,
16,8749,0.11272840201854706,
16,8799,0.1404305398464203,
16,8849,0.1361498385667801,
16,8899,0.13470228016376495,
16,8949,0.1361875981092453,
16,8999,0.12326301634311676,
16,9049,0.12025416642427444,
16,9099,0.11486214399337769,
16,9149,0.12893404066562653,
16,9179,,0.1272348165512085
17,9199,0.11917439103126526,
17,9249,0.12173011898994446,
17,9299,0.1278151422739029,
17,9349,0.1384105682373047,
17,9399,0.13300718367099762,
17,9449,0.12548691034317017,
17,9499,0.11994326859712601,
17,9549,0.13043390214443207,
17,9599,0.12862594425678253,
17,9649,0.12179916352033615,
17,9699,0.12200682610273361,
17,9719,,0.12696965038776398
18,9749,0.12788496911525726,
18,9799,0.12943196296691895,
18,9849,0.12467937916517258,
18,9899,0.13419859111309052,
18,9949,0.11271020025014877,
18,9999,0.11863309144973755,
18,10049,0.1305554360151291,
18,10099,0.12838806211948395,
18,10149,0.12675432860851288,
18,10199,0.11786521971225739,
18,10249,0.13011659681797028,
18,10259,,0.12785106897354126
19,10299,0.12072981148958206,
19,10349,0.12580017745494843,
19,10399,0.11546837538480759,
19,10449,0.11499400436878204,
19,10499,0.12286090850830078,
19,10549,0.11852087825536728,
19,10599,0.12580549716949463,
19,10649,0.12812195718288422,
19,10699,0.12675587832927704,
19,10749,0.12534599006175995,
19,10799,0.11705206334590912,
19,10799,,0.12630701065063477
20,10849,0.13128827512264252,
20,10899,0.1305987685918808,
20,10949,0.11206889152526855,
20,10999,0.12567399442195892,
20,11049,0.12232208251953125,
20,11099,0.11778075248003006,
20,11149,0.11495137214660645,
20,11199,0.11948242038488388,
20,11249,0.13369220495224,
20,11299,0.12306268513202667,
20,11339,,0.12695929408073425
